   0.000     0.0000E+00       0.000000       0.000000       0.000000       0.000000      -0.000000      -0.000000
   0.600     0.3233E+00      11.742660      -7.652519      -4.090140       5.644099      -2.155020      -5.223846
   1.200     0.2598E+00       7.652520      -7.794233       0.141713       3.904446      -3.928880      -4.275833
   1.800     0.4062E+00      13.325940     -10.374393      -2.951547       8.009246      -2.374920      -6.934180
   2.400     0.4125E+00      13.106040      -9.802653      -3.303387       8.595646      -1.094613      -7.603653
   3.000     0.3412E+00       9.202721      -6.496534      -2.706187       8.072901       1.283168      -7.373188
   3.600     0.2506E+00       6.641875      -3.342248      -3.299627       5.271353       0.545505      -6.390285
   4.200     0.1798E+00       5.648300       0.249110      -5.897410       0.272508       0.646076      -4.968375
   4.800     0.1827E+00       0.674905       4.517338      -5.192244      -3.608077      -1.476110      -3.781482
   5.400     0.2656E+00       2.381372       7.184102      -9.565475      -1.431355      -4.413113      -5.284869
   6.000     0.4480E+00       9.718193       6.818407     -16.536600       2.375590      -8.889537      -7.243627
   6.600     0.6710E+00      14.408049       7.071476     -21.479525      14.666939      -6.997486     -10.355191
   7.200     0.7368E+00      10.414546       8.157205     -18.571751      23.148497      -1.238936     -11.494934
   7.800     0.5900E+00       0.059572       8.662693      -8.722264      21.560886      -1.928880      -8.392124
   8.400     0.5002E+00       0.548107       4.565731      -5.113838      18.098410      -1.281783      -8.170300
   9.000     0.3556E+00       6.674402      -1.792613      -4.881789      10.030980      -4.590371      -7.774485
   9.600     0.5330E+00      17.070122      -9.550012      -7.520110       5.331024      -4.614923     -13.717793
  10.200     0.1175E+01      45.471481     -23.629099     -21.842382       4.171066      -5.033144     -24.826801
  10.800     0.2040E+01      79.673698     -38.808434     -40.865265       9.892093      -4.138314     -42.201485
  11.400     0.2750E+01     105.868408     -50.122414     -55.745995      13.202881      -8.358701     -58.711403
  12.000     0.3271E+01     123.600304     -56.456306     -67.143997      13.948961     -12.910120     -72.963783
  12.600     0.3747E+01     137.736862     -61.082832     -76.654030      17.026178     -17.307644     -88.030655
  13.200     0.4184E+01     150.383453     -64.831253     -85.552200      17.467228     -23.275530    -102.098793
  13.800     0.4369E+01     149.348022     -62.556885     -86.791138      23.894922     -27.512039    -113.877762
  14.400     0.4369E+01     137.535065     -55.760757     -81.774307      29.849258     -30.036274    -124.477913
  15.000     0.4727E+01     141.612732     -55.294052     -86.318680      31.992615     -37.940643    -139.707886
  15.600     0.5252E+01     152.292328     -59.436012     -92.856316      30.503048     -51.795010    -157.301041
  16.200     0.5670E+01     159.331085     -62.555420     -96.775665      25.711149     -66.312027    -171.223358
  16.800     0.5820E+01     150.524063     -57.507858     -93.016205      29.208342     -72.170898    -182.461899
  17.400     0.6348E+01     163.999130     -58.907722    -105.091408      30.692633     -79.794495    -198.591995
  18.000     0.7406E+01     206.194336     -67.198761    -138.995575      37.139515     -81.632065    -225.524399
  18.600     0.8216E+01     235.541443     -68.138321    -167.403122      55.358784     -69.701279    -247.811966
  19.200     0.8303E+01     237.738831     -60.387711    -177.351120      67.161293     -56.050186    -250.097534
  19.800     0.7983E+01     221.086731     -46.902313    -174.184418      80.392090     -38.731869    -242.135559
  20.400     0.7772E+01     213.661331     -39.100220    -174.561111      86.430931     -30.106312    -232.823517
  21.000     0.8305E+01     243.614777     -47.014359    -196.600418      86.127350     -31.609785    -238.102798
  21.600     0.8246E+01     248.624649     -47.777451    -200.847198      78.479843     -35.031590    -231.981796
  22.200     0.7847E+01     237.880020     -42.380676    -195.499344      69.354980     -34.681217    -220.857834
  22.800     0.7121E+01     212.773621     -31.594223    -181.179398      57.641666     -35.033989    -203.707962
  23.400     0.6436E+01     188.699600     -21.087280    -167.612320      44.760624     -38.973640    -187.036392
  24.000     0.5765E+01     161.609085      -9.174377    -152.434708      36.413651     -41.831791    -171.335968
  24.600     0.5937E+01     172.054398     -12.539169    -159.515228      27.942322     -53.223289    -170.683914
  25.200     0.6950E+01     217.077408     -29.025528    -188.051880      20.758924     -69.746353    -185.072769
  25.800     0.8510E+01     281.507782     -51.391068    -230.116714      19.889900     -79.458473    -214.154846
  26.400     0.1160E+02     406.711945     -95.631470    -311.080475      16.812531     -98.705589    -271.435577
  27.000     0.1384E+02     497.159332    -126.195679    -370.963654      22.389585    -103.037514    -314.890472
  27.600     0.1405E+02     505.446289    -126.128571    -379.317719      40.233681     -81.553230    -323.428009
  28.200     0.1397E+02     499.738220    -121.701843    -378.036377      59.750751     -57.533539    -327.166992
  28.800     0.1487E+02     533.407715    -134.062256    -399.345459      66.699982     -52.442726    -348.501709
  29.400     0.1447E+02     514.009094    -126.904480    -387.104614      78.120941     -35.035854    -345.624481
  30.000     0.1311E+02     456.584259    -106.780426    -349.803833      81.868332     -18.894087    -322.701569
  30.600     0.1266E+02     439.801514    -101.675507    -338.126007      74.249084     -17.798624    -315.162994
  31.200     0.1468E+02     526.364319    -134.255493    -392.108826      50.809109     -43.816505    -351.685364
  31.800     0.1612E+02     588.496460    -156.788147    -431.708313      26.709164     -63.007450    -373.663086
  32.400     0.1550E+02     567.900879    -147.413971    -420.486908      10.946044     -60.618019    -355.783752
  33.000     0.1144E+02     409.687134     -84.926605    -324.760529      14.324475     -18.322826    -273.948029
  33.600     0.8655E+01     299.968201     -38.438049    -261.530151       9.283788      10.395135    -214.636139
  34.200     0.6884E+01     224.895370      -1.340530    -223.554840       7.995061      38.455074    -174.896515
  34.800     0.6410E+01     199.533386      19.172226    -218.705612       2.398156      60.147980    -156.097031
